complaint_id,fraud_timestamp,filed_at,victim_pin,victim_district,victim_state,fraud_type,amount_defrauded,bank_mentioned,complaint_text,status,ncrb_motive_total,ncrb_hist_total_2019_2021,ncrb_trend_2019_2021,ncrb_crime_rate_2022,ncrb_chargesheet_rate_2022
COMP-2024-49129,2024-05-18 14:00:00,2024-05-18 17:28:00,735822,North 24 Parganas,West Bengal,KYC_SCAM,9619.38,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 9,619 was withdrawn. This is Kavita Mehta reporting the incident.",FILED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49130,2024-10-29 10:00:00,2024-10-29 11:11:00,323322,Jabalpur,Madhya Pradesh,KYC_SCAM,67321.34,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 67,321 was withdrawn. This is Amit Patel reporting the incident.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49131,2024-01-13 11:00:00,2024-01-13 12:05:00,874293,Dibrugarh,Assam,UPI_FRAUD,6126.89,IDBI,"I, Deepa Rao, received a UPI collect request I did not recognise and Rs 6,127 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49132,2024-07-08 15:00:00,2024-07-08 20:09:00,645395,Gautam Buddh Nagar,Uttar Pradesh,OTP_FRAUD,4424.8,UNION,"Someone called claiming to be from UNION and asked for my OTP, after which Rs 4,425 was transferred out of my account. Complainant: Sanjay Reddy.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49133,2024-03-13 19:00:00,2024-03-13 23:55:00,519714,Raipur,Chhattisgarh,LOAN_SCAM,132252.37,CANARA,"I, Vikram Singh, was asked to pay a processing fee of Rs 132,252 through CANARA for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49134,2024-07-29 15:00:00,2024-07-29 20:18:00,198736,Warangal Urban,Telangana,KYC_SCAM,14921.45,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 14,921 was withdrawn. This is Suresh Singh reporting the incident.",CLOSED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49135,2024-04-28 20:00:00,2024-04-28 22:07:00,293954,Indore,Madhya Pradesh,OTHER,91496.2,PNB,"This is Kavita Rao. An unknown transaction of Rs 91,496 occurred on my PNB account and I suspect fraud.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49136,2024-10-11 22:00:00,2024-10-12 03:22:00,682946,Gwalior,Madhya Pradesh,KYC_SCAM,20042.47,IDBI,"I got a call saying my IDBI KYC will expire and after sharing OTP Rs 20,042 was withdrawn. This is Manoj Sharma reporting the incident.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49137,2024-04-24 09:00:00,2024-04-24 15:29:00,343259,Rajkot,Gujarat,KYC_SCAM,26288.6,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 26,289 was withdrawn. This is Neha Kumar reporting the incident.",CASH_TRACED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49138,2024-11-18 18:00:00,2024-11-18 21:46:00,525212,West Garo Hills,Meghalaya,UPI_FRAUD,9724.4,SBI,"I, Sanjay Joshi, received a UPI collect request I did not recognise and Rs 9,724 was debited from my SBI account without my authorisation.",FILED,39.0,3.0,0.0,87.6,26.9
COMP-2024-49139,2024-02-20 08:00:00,2024-02-20 12:39:00,943790,Durg,Chhattisgarh,LOAN_SCAM,17902.63,HDFC,"I, Vikram Iyer, was asked to pay a processing fee of Rs 17,903 through HDFC for an instant loan app that never disbursed any loan.",UNDER_INVESTIGATION,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49140,2024-09-14 14:00:00,2024-09-14 16:55:00,627692,Imphal East,Manipur,UPI_FRAUD,110434.15,PNB,"I, Arjun Kumar, received a UPI collect request I did not recognise and Rs 110,434 was debited from my PNB account without my authorisation.",UNDER_INVESTIGATION,11.0,1.0,0.0,94.6,10.4
COMP-2024-49141,2024-05-14 16:00:00,2024-05-14 20:46:00,802235,Hisar,Haryana,KYC_SCAM,23135.34,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 23,135 was withdrawn. This is Suresh Reddy reporting the incident.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-49142,2024-10-22 18:00:00,2024-10-22 20:36:00,433236,Darjeeling,West Bengal,OTP_FRAUD,5143.33,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 5,143 was transferred out of my account. Complainant: Arjun Iyer.",FILED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49143,2024-05-08 10:00:00,2024-05-08 12:12:00,624187,Gandhinagar,Gujarat,UPI_FRAUD,11285.94,HDFC,"I, Sanjay Iyer, received a UPI collect request I did not recognise and Rs 11,286 was debited from my HDFC account without my authorisation.",FILED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49144,2024-11-02 17:00:00,2024-11-02 18:49:00,957855,West Garo Hills,Meghalaya,UPI_FRAUD,5211.65,HDFC,"I, Sunita Reddy, received a UPI collect request I did not recognise and Rs 5,212 was debited from my HDFC account without my authorisation.",FILED,39.0,3.0,0.0,87.6,26.9
COMP-2024-49145,2024-12-05 08:00:00,2024-12-05 11:36:00,878809,East Sikkim,Sikkim,OTHER,40446.13,IDBI,"This is Priya Patel. An unknown transaction of Rs 40,446 occurred on my IDBI account and I suspect fraud.",FILED,1.0,0.0,0.0,80.3,55.5
COMP-2024-49146,2024-01-18 10:00:00,2024-01-18 11:52:00,426438,Gurugram,Haryana,UPI_FRAUD,10705.97,KOTAK,"I, Sunita Verma, received a UPI collect request I did not recognise and Rs 10,706 was debited from my KOTAK account without my authorisation.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-49147,2024-04-06 10:00:00,2024-04-06 17:52:00,427913,Chennai,Tamil Nadu,UPI_FRAUD,10862.87,SBI,"I, Anjali Sharma, received a UPI collect request I did not recognise and Rs 10,863 was debited from my SBI account without my authorisation.",UNDER_INVESTIGATION,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-49148,2024-05-09 16:00:00,2024-05-09 18:21:00,712685,Dwarka,Delhi,UPI_FRAUD,20847.93,CANARA,"I, Arjun Rao, received a UPI collect request I did not recognise and Rs 20,848 was debited from my CANARA account without my authorisation.",UNDER_INVESTIGATION,98.0,5.0,-1.0,1424.1,30.2
COMP-2024-49149,2024-04-05 14:00:00,2024-04-05 20:52:00,680755,Srinagar,Jammu and Kashmir,INVESTMENT_FRAUD,108358.67,SBI,"I invested Rs 108,359 through SBI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Arjun Rao.",UNDER_INVESTIGATION,28.0,7.0,0.0,191.4,77.1
COMP-2024-49150,2024-08-31 11:00:00,2024-08-31 15:22:00,170813,Darjeeling,West Bengal,UPI_FRAUD,37828.79,SBI,"I, Arjun Patel, received a UPI collect request I did not recognise and Rs 37,829 was debited from my SBI account without my authorisation.",CASH_TRACED,478.0,36.0,2.0,158.5,90.6
COMP-2024-49151,2024-07-08 15:00:00,2024-07-08 20:14:00,934370,Raipur,Chhattisgarh,UPI_FRAUD,2990.59,BOB,"I, Amit Rao, received a UPI collect request I did not recognise and Rs 2,991 was debited from my BOB account without my authorisation.",FILED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49152,2024-04-17 11:00:00,2024-04-17 18:08:00,754656,Durg,Chhattisgarh,OTHER,3555.1,CANARA,"This is Manoj Iyer. An unknown transaction of Rs 3,555 occurred on my CANARA account and I suspect fraud.",CASH_TRACED,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49153,2024-11-05 17:00:00,2024-11-06 00:24:00,485140,Faridabad,Haryana,OTP_FRAUD,10557.81,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 10,558 was transferred out of my account. Complainant: Anjali Verma.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-49154,2024-02-13 08:00:00,2024-02-13 14:01:00,939154,Rajkot,Gujarat,OTP_FRAUD,7080.55,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 7,081 was transferred out of my account. Complainant: Arjun Gupta.",CLOSED,362.0,70.0,4.125,189.8,89.8
COMP-2024-49155,2024-07-14 17:00:00,2024-07-14 21:41:00,417852,Kanpur Nagar,Uttar Pradesh,UPI_FRAUD,3237.31,IDBI,"I, Vikram Iyer, received a UPI collect request I did not recognise and Rs 3,237 was debited from my IDBI account without my authorisation.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49156,2024-04-15 11:00:00,2024-04-15 11:34:00,489031,Changlang,Arunachal Pradesh,UPI_FRAUD,28838.81,BOB,"I, Suresh Patel, received a UPI collect request I did not recognise and Rs 28,839 was debited from my BOB account without my authorisation.",UNDER_INVESTIGATION,4.0,0.0,0.0,148.8,47.2
COMP-2024-49157,2024-04-05 21:00:00,2024-04-05 21:32:00,710408,Srinagar,Jammu and Kashmir,UPI_FRAUD,75079.47,KOTAK,"I, Vikram Iyer, received a UPI collect request I did not recognise and Rs 75,079 was debited from my KOTAK account without my authorisation.",CASH_TRACED,28.0,7.0,0.0,191.4,77.1
COMP-2024-49158,2024-11-22 14:00:00,2024-11-22 16:10:00,438333,Nainital,Uttarakhand,UPI_FRAUD,3807.81,UNION,"I, Neha Verma, received a UPI collect request I did not recognise and Rs 3,808 was debited from my UNION account without my authorisation.",UNDER_INVESTIGATION,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49159,2024-07-23 10:00:00,2024-07-23 16:00:00,648716,Amritsar,Punjab,KYC_SCAM,10364.53,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 10,365 was withdrawn. This is Suresh Reddy reporting the incident.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-49160,2024-09-20 08:00:00,2024-09-20 15:23:00,435227,Faridabad,Haryana,UPI_FRAUD,20403.76,IDBI,"I, Sunita Mehta, received a UPI collect request I did not recognise and Rs 20,404 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-49161,2024-01-08 20:00:00,2024-01-09 03:26:00,793654,Hisar,Haryana,OTP_FRAUD,6459.07,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 6,459 was transferred out of my account. Complainant: Kavita Verma.",FILED,401.0,7.0,0.0,418.6,43.3
COMP-2024-49162,2024-05-17 22:00:00,2024-05-18 01:15:00,820884,Mumbai City,Maharashtra,OTP_FRAUD,6214.4,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 6,214 was transferred out of my account. Complainant: Rahul Patel.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49163,2024-04-14 14:00:00,2024-04-14 16:01:00,289542,Karnal,Haryana,OTP_FRAUD,133136.25,HDFC,"Someone called claiming to be from HDFC and asked for my OTP, after which Rs 133,136 was transferred out of my account. Complainant: Anjali Rao.",UNDER_INVESTIGATION,401.0,7.0,0.0,418.6,43.3
COMP-2024-49164,2024-01-07 14:00:00,2024-01-07 14:25:00,634955,Jabalpur,Madhya Pradesh,OTHER,7207.63,IDBI,"This is Kavita Iyer. An unknown transaction of Rs 7,208 occurred on my IDBI account and I suspect fraud.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49165,2024-02-16 21:00:00,2024-02-16 21:56:00,348434,Faridabad,Haryana,KYC_SCAM,16396.1,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 16,396 was withdrawn. This is Sunita Sharma reporting the incident.",CASH_TRACED,401.0,7.0,0.0,418.6,43.3
COMP-2024-49166,2024-05-29 18:00:00,2024-05-29 21:43:00,983741,Thane,Maharashtra,UPI_FRAUD,14398.68,SBI,"I, Ravi Sharma, received a UPI collect request I did not recognise and Rs 14,399 was debited from my SBI account without my authorisation.",UNDER_INVESTIGATION,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49167,2024-02-19 15:00:00,2024-02-19 18:32:00,755214,Changlang,Arunachal Pradesh,UPI_FRAUD,7641.85,HDFC,"I, Rahul Iyer, received a UPI collect request I did not recognise and Rs 7,642 was debited from my HDFC account without my authorisation.",FILED,4.0,0.0,0.0,148.8,47.2
COMP-2024-49168,2024-08-10 10:00:00,2024-08-10 16:44:00,361282,Karimnagar,Telangana,KYC_SCAM,22354.42,IDBI,"I got a call saying my IDBI KYC will expire and after sharing OTP Rs 22,354 was withdrawn. This is Neha Sharma reporting the incident.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49169,2024-07-21 15:00:00,2024-07-21 18:57:00,717999,Bhagalpur,Bihar,KYC_SCAM,38975.2,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 38,975 was withdrawn. This is Manoj Sharma reporting the incident.",FILED,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49170,2024-06-23 14:00:00,2024-06-23 18:37:00,521060,Agra,Uttar Pradesh,KYC_SCAM,32828.58,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 32,829 was withdrawn. This is Manoj Kumar reporting the incident.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49171,2024-11-03 22:00:00,2024-11-03 23:00:00,649414,Kozhikode,Kerala,UPI_FRAUD,20594.99,IDBI,"I, Ravi Joshi, received a UPI collect request I did not recognise and Rs 20,595 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,283.0,21.0,0.0,661.0,96.0
COMP-2024-49172,2024-06-04 14:00:00,2024-06-04 15:45:00,701420,Belagavi,Karnataka,LOAN_SCAM,11001.61,BOB,"I, Neha Rao, was asked to pay a processing fee of Rs 11,002 through BOB for an instant loan app that never disbursed any loan.",CLOSED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49173,2024-03-15 15:00:00,2024-03-15 19:23:00,683183,Chandigarh,Chandigarh,KYC_SCAM,174215.36,IDBI,"I got a call saying my IDBI KYC will expire and after sharing OTP Rs 174,215 was withdrawn. This is Rahul Rao reporting the incident.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-49174,2024-12-18 19:00:00,2024-12-18 20:33:00,346684,Karimnagar,Telangana,OTP_FRAUD,17737.68,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 17,738 was transferred out of my account. Complainant: Arjun Joshi.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49175,2024-11-10 14:00:00,2024-11-10 20:28:00,769569,Gautam Buddh Nagar,Uttar Pradesh,OTP_FRAUD,3028.66,KOTAK,"Someone called claiming to be from KOTAK and asked for my OTP, after which Rs 3,029 was transferred out of my account. Complainant: Anjali Singh.",UNDER_INVESTIGATION,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49176,2024-02-02 19:00:00,2024-02-03 01:15:00,614963,Bhopal,Madhya Pradesh,OTHER,35071.08,PNB,"This is Neha Mehta. An unknown transaction of Rs 35,071 occurred on my PNB account and I suspect fraud.",CASH_TRACED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49177,2024-11-15 09:00:00,2024-11-15 10:54:00,402246,Puducherry,Puducherry,OTHER,219396.24,CANARA,"This is Priya Gupta. An unknown transaction of Rs 219,396 occurred on my CANARA account and I suspect fraud.",CASH_TRACED,2.0,0.0,0.0,199.7,91.3
COMP-2024-49178,2024-03-04 09:00:00,2024-03-04 15:57:00,835313,Haridwar,Uttarakhand,LOAN_SCAM,310110.97,HDFC,"I, Arjun Joshi, was asked to pay a processing fee of Rs 310,111 through HDFC for an instant loan app that never disbursed any loan.",FILED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49179,2024-07-23 20:00:00,2024-07-24 00:33:00,116669,Bhagalpur,Bihar,KYC_SCAM,10423.0,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 10,423 was withdrawn. This is Amit Mehta reporting the incident.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49180,2024-11-24 22:00:00,2024-11-25 04:49:00,224150,Bhagalpur,Bihar,UPI_FRAUD,316226.86,KOTAK,"I, Priya Patel, received a UPI collect request I did not recognise and Rs 316,227 was debited from my KOTAK account without my authorisation.",UNDER_INVESTIGATION,309.0,5.0,-0.6666666666666666,168.1,75.4
COMP-2024-49181,2024-02-01 20:00:00,2024-02-01 23:12:00,555362,North 24 Parganas,West Bengal,INVESTMENT_FRAUD,120147.17,ICICI,"I invested Rs 120,147 through ICICI into a trading platform recommended in a social media group and am now unable to withdraw. Reported by Sunita Rao.",UNDER_INVESTIGATION,478.0,36.0,2.0,158.5,90.6
COMP-2024-49182,2024-05-06 18:00:00,2024-05-06 20:18:00,813076,Nashik,Maharashtra,UPI_FRAUD,2249.12,HDFC,"I, Anjali Patel, received a UPI collect request I did not recognise and Rs 2,249 was debited from my HDFC account without my authorisation.",CASH_TRACED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49183,2024-05-20 16:00:00,2024-05-20 21:27:00,421296,Ludhiana,Punjab,UPI_FRAUD,10048.91,CANARA,"I, Priya Iyer, received a UPI collect request I did not recognise and Rs 10,049 was debited from my CANARA account without my authorisation.",FILED,102.0,31.0,0.5,142.9,66.4
COMP-2024-49184,2024-11-16 11:00:00,2024-11-16 11:53:00,282553,Bilaspur,Chhattisgarh,OTHER,7211.04,UNION,"This is Priya Gupta. An unknown transaction of Rs 7,211 occurred on my UNION account and I suspect fraud.",UNDER_INVESTIGATION,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49185,2024-08-27 20:00:00,2024-08-27 23:26:00,652807,Silchar (Cachar),Assam,OTP_FRAUD,7844.36,UNION,"Someone called claiming to be from UNION and asked for my OTP, after which Rs 7,844 was transferred out of my account. Complainant: Amit Mehta.",CASH_TRACED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49186,2024-12-08 08:00:00,2024-12-08 08:16:00,382879,Jamshedpur (East Singhbhum),Jharkhand,KYC_SCAM,44083.08,PNB,"I got a call saying my PNB KYC will expire and after sharing OTP Rs 44,083 was withdrawn. This is Arjun Sharma reporting the incident.",UNDER_INVESTIGATION,259.0,28.0,-0.45454545454545453,124.5,58.2
COMP-2024-49187,2024-05-02 09:00:00,2024-05-02 09:41:00,491659,Dakshina Kannada,Karnataka,KYC_SCAM,58970.88,ICICI,"I got a call saying my ICICI KYC will expire and after sharing OTP Rs 58,971 was withdrawn. This is Sunita Nair reporting the incident.",FILED,1101.0,0.0,0.0,192.1,78.3
COMP-2024-49188,2024-12-28 14:00:00,2024-12-28 18:10:00,949589,Durg,Chhattisgarh,UPI_FRAUD,12423.75,HDFC,"I, Manoj Joshi, received a UPI collect request I did not recognise and Rs 12,424 was debited from my HDFC account without my authorisation.",UNDER_INVESTIGATION,90.0,9.0,-0.8,246.5,80.4
COMP-2024-49189,2024-02-27 18:00:00,2024-02-28 00:44:00,231864,Nainital,Uttarakhand,UPI_FRAUD,1295.88,AXIS,"I, Manoj Gupta, received a UPI collect request I did not recognise and Rs 1,296 was debited from my AXIS account without my authorisation.",CASH_TRACED,62.0,18.0,-0.5,146.8,71.5
COMP-2024-49190,2024-09-22 08:00:00,2024-09-22 15:47:00,700337,Lunglei,Mizoram,OTHER,18941.37,HDFC,"This is Sunita Iyer. An unknown transaction of Rs 18,941 occurred on my HDFC account and I suspect fraud.",FILED,1.0,2.0,0.0,291.6,58.0
COMP-2024-49191,2024-10-29 14:00:00,2024-10-29 19:43:00,309537,Patiala,Punjab,UPI_FRAUD,9262.85,BOB,"I, Vikram Kumar, received a UPI collect request I did not recognise and Rs 9,263 was debited from my BOB account without my authorisation.",UNDER_INVESTIGATION,102.0,31.0,0.5,142.9,66.4
COMP-2024-49192,2024-11-26 10:00:00,2024-11-26 13:45:00,126059,Gautam Buddh Nagar,Uttar Pradesh,OTP_FRAUD,1062.04,ICICI,"Someone called claiming to be from ICICI and asked for my OTP, after which Rs 1,062 was transferred out of my account. Complainant: Suresh Iyer.",FILED,2639.0,123.0,-0.45098039215686275,171.6,76.1
COMP-2024-49193,2024-11-23 16:00:00,2024-11-23 20:21:00,747842,Warangal Urban,Telangana,UPI_FRAUD,40041.27,SBI,"I, Manoj Rao, received a UPI collect request I did not recognise and Rs 40,041 was debited from my SBI account without my authorisation.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49194,2024-02-13 10:00:00,2024-02-13 13:31:00,394377,Thane,Maharashtra,UPI_FRAUD,9562.61,UNION,"I, Amit Reddy, received a UPI collect request I did not recognise and Rs 9,563 was debited from my UNION account without my authorisation.",FILED,2380.0,87.0,-0.18181818181818182,297.5,75.3
COMP-2024-49195,2024-06-04 09:00:00,2024-06-04 13:40:00,862951,Tiruchirappalli,Tamil Nadu,KYC_SCAM,116777.47,BOB,"I got a call saying my BOB KYC will expire and after sharing OTP Rs 116,777 was withdrawn. This is Neha Gupta reporting the incident.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-49196,2024-04-22 21:00:00,2024-04-22 22:30:00,493720,West Garo Hills,Meghalaya,KYC_SCAM,13323.66,SBI,"I got a call saying my SBI KYC will expire and after sharing OTP Rs 13,324 was withdrawn. This is Arjun Kumar reporting the incident.",UNDER_INVESTIGATION,39.0,3.0,0.0,87.6,26.9
COMP-2024-49197,2024-03-13 19:00:00,2024-03-13 19:20:00,343637,Karimnagar,Telangana,UPI_FRAUD,34406.98,BOB,"I, Kavita Patel, received a UPI collect request I did not recognise and Rs 34,407 was debited from my BOB account without my authorisation.",FILED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49198,2024-05-17 16:00:00,2024-05-17 19:57:00,147272,Salem,Tamil Nadu,KYC_SCAM,44562.29,HDFC,"I got a call saying my HDFC KYC will expire and after sharing OTP Rs 44,562 was withdrawn. This is Manoj Kumar reporting the incident.",FILED,144.0,75.0,0.13333333333333333,252.8,70.7
COMP-2024-49199,2024-01-18 08:00:00,2024-01-18 08:47:00,845638,Imphal West,Manipur,UPI_FRAUD,9172.56,CANARA,"I, Anjali Joshi, received a UPI collect request I did not recognise and Rs 9,173 was debited from my CANARA account without my authorisation.",UNDER_INVESTIGATION,11.0,1.0,0.0,94.6,10.4
COMP-2024-49200,2024-02-17 09:00:00,2024-02-17 16:05:00,972572,Jammu,Jammu and Kashmir,KYC_SCAM,11598.46,UNION,"I got a call saying my UNION KYC will expire and after sharing OTP Rs 11,598 was withdrawn. This is Vikram Verma reporting the incident.",CASH_TRACED,28.0,7.0,0.0,191.4,77.1
COMP-2024-49201,2024-07-25 08:00:00,2024-07-25 10:10:00,561750,Kamrup Metropolitan,Assam,OTP_FRAUD,5930.0,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 5,930 was transferred out of my account. Complainant: Deepa Verma.",FILED,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49202,2024-08-09 11:00:00,2024-08-09 13:34:00,860105,East Sikkim,Sikkim,OTHER,26172.09,CANARA,"This is Sunita Gupta. An unknown transaction of Rs 26,172 occurred on my CANARA account and I suspect fraud.",FILED,1.0,0.0,0.0,80.3,55.5
COMP-2024-49203,2024-03-24 20:00:00,2024-03-25 01:20:00,290520,Hyderabad,Telangana,OTP_FRAUD,500.0,AXIS,"Someone called claiming to be from AXIS and asked for my OTP, after which Rs 500 was transferred out of my account. Complainant: Amit Patel.",CLOSED,593.0,119.0,1.0434782608695652,400.1,79.1
COMP-2024-49204,2024-10-20 18:00:00,2024-10-20 22:56:00,696297,Dimapur,Nagaland,JOB_SCAM,10228.26,BOB,"I, Amit Singh, paid Rs 10,228 as a registration fee for a work-from-home job offer via BOB and the recruiter has since stopped responding.",CASH_TRACED,2.0,0.0,0.0,45.4,58.0
COMP-2024-49205,2024-09-01 11:00:00,2024-09-01 15:42:00,340314,Kamrup Metropolitan,Assam,OTP_FRAUD,20013.1,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 20,013 was transferred out of my account. Complainant: Arjun Mehta.",UNDER_INVESTIGATION,696.0,465.0,2.451923076923077,167.1,32.6
COMP-2024-49206,2024-04-18 15:00:00,2024-04-18 15:29:00,883363,Solan,Himachal Pradesh,OTHER,23643.64,CANARA,"This is Kavita Rao. An unknown transaction of Rs 23,644 occurred on my CANARA account and I suspect fraud.",CASH_TRACED,31.0,0.0,0.0,177.8,82.9
COMP-2024-49207,2024-04-21 10:00:00,2024-04-21 15:14:00,708689,Kozhikode,Kerala,OTP_FRAUD,3730.17,CANARA,"Someone called claiming to be from CANARA and asked for my OTP, after which Rs 3,730 was transferred out of my account. Complainant: Manoj Verma.",CASH_TRACED,283.0,21.0,0.0,661.0,96.0
COMP-2024-49208,2024-12-21 20:00:00,2024-12-22 00:32:00,876046,Itanagar (Papum Pare),Arunachal Pradesh,UPI_FRAUD,3763.87,IDBI,"I, Vikram Mehta, received a UPI collect request I did not recognise and Rs 3,764 was debited from my IDBI account without my authorisation.",UNDER_INVESTIGATION,4.0,0.0,0.0,148.8,47.2
COMP-2024-49209,2024-11-15 17:00:00,2024-11-15 22:35:00,958372,Udaipur,Rajasthan,OTHER,31299.65,IDBI,"This is Pooja Gupta. An unknown transaction of Rs 31,300 occurred on my IDBI account and I suspect fraud.",UNDER_INVESTIGATION,941.0,90.0,2.0,293.5,49.8
COMP-2024-49210,2024-11-09 19:00:00,2024-11-09 19:45:00,621199,Bhopal,Madhya Pradesh,OTP_FRAUD,1688.81,BOB,"Someone called claiming to be from BOB and asked for my OTP, after which Rs 1,689 was transferred out of my account. Complainant: Priya Gupta.",FILED,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49211,2024-01-16 14:00:00,2024-01-16 18:58:00,250453,Gomati,Tripura,OTP_FRAUD,11881.75,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 11,882 was transferred out of my account. Complainant: Priya Gupta.",FILED,8.0,1.0,-1.0,88.7,73.1
COMP-2024-49212,2024-03-07 14:00:00,2024-03-07 16:37:00,852077,Thrissur,Kerala,OTP_FRAUD,45897.88,PNB,"Someone called claiming to be from PNB and asked for my OTP, after which Rs 45,898 was transferred out of my account. Complainant: Rahul Rao.",FILED,283.0,21.0,0.0,661.0,96.0
COMP-2024-49213,2024-12-03 19:00:00,2024-12-03 21:29:00,200050,Kurnool,Andhra Pradesh,LOAN_SCAM,23484.36,IDBI,"I, Sanjay Reddy, was asked to pay a processing fee of Rs 23,484 through IDBI for an instant loan app that never disbursed any loan.",FILED,616.0,111.0,0.3235294117647059,299.0,86.5
COMP-2024-49214,2024-09-16 09:00:00,2024-09-16 12:02:00,327261,Jabalpur,Madhya Pradesh,UPI_FRAUD,38685.32,UNION,"I, Vikram Rao, received a UPI collect request I did not recognise and Rs 38,685 was debited from my UNION account without my authorisation.",UNDER_INVESTIGATION,258.0,31.0,1.6666666666666667,347.6,86.6
COMP-2024-49215,2024-04-20 11:00:00,2024-04-20 15:05:00,320198,Chandigarh,Chandigarh,OTHER,33683.98,CANARA,"This is Amit Sharma. An unknown transaction of Rs 33,684 occurred on my CANARA account and I suspect fraud.",UNDER_INVESTIGATION,26.0,1.0,0.0,240.5,54.4
COMP-2024-49216,2024-06-16 08:00:00,2024-06-16 10:29:00,564966,Ranchi,Jharkhand,OTP_FRAUD,4187.65,IDBI,"Someone called claiming to be from IDBI and asked for my OTP, after which Rs 4,188 was transferred out of my account. Complainant: Deepa Singh.",CASH_TRACED,259.0,28.0,-0.45454545454545453,124.5,58.2
